comment,topic
"baca baca komen, lumayan, ada peningkatan, mendukung pilihan masing masing tanpa merendahkan yang lain, masih ada sih yang suka sengol sengol.... tapi mayoritas keren...
pilihan pertama anies, kalo ga masuk ya prabowo. pengen lihat hal baru... melulu itu itu lagi , kasih kesempatan yang lain lah. 😂 yok indonesia bisa yok .",Pemimpin bangsa untuk Indonesia maju
pak prabowo orangnya tulus banget buat bangsa indonesia,Pemimpin bangsa untuk Indonesia maju
prabowo presiden indonesia untuk indonesia yg lebih baik menuju indonesia emas,Pemimpin bangsa untuk Indonesia maju
"pak bowo. 
soalnya ke depan nanti 2 negara lain songong sama indonesia..",Pemimpin bangsa untuk Indonesia maju
"pak prabowo diserang abis abisan, tapi beliau begitu kuat. indonesia butuh pemimpin kuat seperti beliau",Pemimpin bangsa untuk Indonesia maju
#indonesialumayanprabowo😂,Pemimpin bangsa untuk Indonesia maju
prabowo untuk indonesia,Pemimpin bangsa untuk Indonesia maju
"siapapun yg meaning harms melanjutkan program kerja pak jokowi bukan yang merusaknya. akses transportasi umum sudan meraya, dari segi inventasi sudan oke",Pemimpin bangsa untuk Indonesia maju
"betul pak prabowo, saya juga pernah hidup di eropa selama 1 tahun. dan walaupun sekarang kita sudah 78 tahun merdeka, tetapi tetap bangsa indonesia masih di pandang lebih rendah dari bangsa lain. saya merasakan sendiri pengalaman hidup di salah satu negara eropa yg sangat maju, betapa bangsa indonesia masih dilihat sebagai bangsa yg lebih rendah (bangsa budak). dan saya yakin di tangan pak prabowo dalam memimpin indonesia di tahun 2024, bangsa indonesia akan lebih disegani dan dihormati bangsa lain yg lebih maju, sudah satnya kita setara dengan negara maju, level kepemimpinan pak prabowo bukan sekedar level nasional tetapi sudah internasional, diplomasi pak prabowo dengan negara maju sudah tidak diragukan lagi, indonesia akan selalu diperhitungkan dalam kancah peradaban dunia. semoga alah swt meridhoi niat baik dan niat tulus pak prabowo untuk menjadi presiden ri di tahun 2024...amin. hormat saya kepada jenderal intelektual prabowo subianto ❤",Pemimpin bangsa untuk Indonesia maju
"siapapun presiden kedepanya, semoga sesuai dengan apa yang dinginkan oleh masyarakat, dan juga untuk pak prabowo, jangan meningal sebelum merasakan indonesia yang bermartabat!.",Pemimpin bangsa untuk Indonesia maju
"hasil refleksi pak prabowo akan terwujud ketika pak anies menjadi presiden, menghadirkan keadilan untuk seluruh rakyat indonesia 🤭🤭",Pemimpin bangsa untuk Indonesia maju
"keren nie gagasan pak prabowo.
yakin indonesia maju di pegang prabowo menjadi presiden",Pemimpin bangsa untuk Indonesia maju
"pak anies baswedan jujur dan tulus mau merubah indonesia jadi jauh lebih baik 
ganjar , jokowi jilid 3 , maka akan ada rempang galang jilid berikutnya 
prabowo terlalu obsesi, udh 2 x gagal masih maju
mnrt saya hanya pak anies baswedan yg layak jd presiden",Pemimpin bangsa untuk Indonesia maju
prabowo subianto - syekh panji gumilang menurut saya adalah sosok presiden dan wakil presiden yg mampu membawa perubahan indonesia menjadi lebih baik dan disegani dunia,Pemimpin bangsa untuk Indonesia maju
pak prabowo subianto presiden indonesia 2024 melanjutkan kepemimpinan pak jokowi,Pemimpin bangsa untuk Indonesia maju
"serelah saya mendengar gagasan dari capres, indonesia adalah negara yg besar dan luas wikayah yg sangat luas perlu membutuhkan pemimpin yg benar2 mampu untuk membuat indoneaia yg lebih baik, saya kira pak prabowo yg pada pas untuk sat ini.",Pemimpin bangsa untuk Indonesia maju
"in my opinion ya no ofense, 
gagasan pak anis itu terlalu dasar yang ujungnya “menjanjikan” dasar2 saja seperti apa2 gratis, kemiskinan, dl.
gagasan pak ganjar itu sepenangkapan saya kuranglebih akan melanjutkan program2 pak jokowi utk indonesia, membenahi atas dulu, dan jika atas baik maka yg dasarnya pun juga akan terdampak baik. dan contoh lagi yang mana setelah kt asean kemarin, indonesia dipandang sangat baik oleh negara lain dan memiliki standard lebih.
gagasan pak prabowo lebih ke ucapan2 yang memang kita alami sekarang dan sebelum2 nya, tetapi terlalu berbelit, dan seperti belum siap untuk problem solvingnya. ketakutan saya jika beliau terpancing emosi, akan marah berlebihan (terlihat di tayangan sat menjelaskan dan tidak bisa sabar menungu masukan atau pembicaran orang) takut darting beliaunya :(",Pemimpin bangsa untuk Indonesia maju
"pak prabowo..... bukankah ente bilang dengan semangat dan optimis indonesia th 2030 akan bubar bubar... bukan kah itu prestasi jokowi....
2030 indonesia bubar bubar ya... mana yg benar koq skr mencla mencle ....",Pemimpin bangsa untuk Indonesia maju
"heran gua. org masih aja kemakan sama tingkah2 prabowo. substansi standar aja, gimick dikit langsung heboh. suram indonesia",Pemimpin bangsa untuk Indonesia maju
"tak diragukan ps bisa jafi penerus program pak jokowi, menuju indonesia maju",Pemimpin bangsa untuk Indonesia maju
"kalo masalah sektor lain misal pendidikan, ekonomi , hukum kan presiden punya mentri boz, presiden cukup menjadi orang teratas yang berani menyetop korupsi di indonesia , prabowo 2024 bukan petugas partai!!!!",Pemimpin bangsa untuk Indonesia maju
"penjelasan gagasan paling realistis, sistematis dan pinter adalah pak ganjar pranowo. paling cocok menjadi pemimpin indonesia masa depan di era bonus demografi utk menuju indonesia maju. ganjar pranowo harus menjadi presiden thn 2024. paling serem statment pak prabowo selama 20 thn jd pengusaha banyak usaha yg mandek krn tdk berkuasa, jadi pak prabowo  ingin berkuasa agar usaha lancar, sunguh egois mikirin diri sendiri tdk memikirkan rakyat. kalau pak anies bagus pemaparanya tapi cuma janji doang action nya gk bisa dipercaya. 😅",Pemimpin bangsa untuk Indonesia maju
"love prabowo subiyanto ❤❤semoga alah swt mewujudkan semua cita"" bapak demi kemakmuran dan kesejahteran masyarakat indonesia",Pemimpin bangsa untuk Indonesia maju
"refleksi pak prabowo tdk sesuai dgn kenyatan yg ia lakukan sekarang ini.😢
katanya tidak ingin rakyat 
indonesia dimiskinkan. tapi kenyatanya rakyat miskin semakin miskin. apa yg telah diusahakan sbg menteri sekarang utk membantu rakyat indonesia ?",Pemimpin bangsa untuk Indonesia maju
"dengan pemaparan pak anies saya bisa membayangkan indonesia bisa jadi lebih baik,dengar pemaparan pak ganjar dan pak prabowo saya membayangkan indonesia akan gini-gini aja.",Pemimpin bangsa untuk Indonesia maju
"yang paling selaras dg gagasanya dg peradapan baru nanti ini, dmn sesuai.kata tesla, jika mau mengetahui rahasia alam semesta, berpikirlah dalam terminologi energi, vibrasi n frekuensi, adlh gagasan prabowo,
krn m indonesia mercusuar dunia betul2 akan terjadi, dmn skrg ini bumi sdg berfrekuensi tingi, menuju era kuantum, bumi dimensi5, bumi penuh cinta, indonesia akan menjadi penerang scr materi n spiritual, scr materi krn next indonesia yg msh baik2 saja sumber daya alamnya, sdg negara lain bnyk yg bangkrut n hancur..",Pemimpin bangsa untuk Indonesia maju
"bacapres pak anis
bicara keadilan di semua lini, (masih tergolong konsep semua) kalau di tarik, kalau di tarik keadilan dimasalalu dikonversikan ke masa sekarang dan dikemas dalam komunikasi populer. bayangan eksekusi kongkritnya masih sangat minim. kesehatan (bpjs, kartu indonesia sehat, dl). pendidikan (kip, bidikmisi, dl). subsidi dl saya rasa ide awal program2 tersebut muncul untuk menciptakan keadilan juga. tapi bagaimana, apa itu akan di perbai atau akan dihilangkan ""perubahan"".
owya, saya salut sekelas gagasan untuk kemajuan negara tanpa slide atau teks, entah paling paham dengan permasalahan indonesia yang sangat besar ini, atau ngarang.
bacapres ganjar
seperti semuanya sudah ada contoh praktiknya, meskipun itu sekala kecil. apakah itu benar pernah di prektikan atau cuma ngarang, tapi meyakinkan.
gambaran praktek kongkritnya lebih jelas.
bacapres prabowo
kurang bisa berteori, seperti lebih ke eksekusi (kayaknya). gambaran eksekusi kongkritnya bakal banyak mendengar daripada pakar dan ahli-ahli, apakah dampaknya akan benar2 akurat atau lebih baik dari pada terjun langsung, semoga tidak duduk di meja trus tingal nunjuk2, meskipun itu juga bagian dari kepemimpinan.
(sekedar tangapan, tidak usah terlalu di angap serius  😅)",Pemimpin bangsa untuk Indonesia maju
"andai prabowo-anies bersatu, pasti makmur indonesia",Pemimpin bangsa untuk Indonesia maju
"ini presiden pilihan ku....paham banget masalah kita, tahu bgm mengatasinya, komitmen tingi- mo turun tangan langsung....dan pny integritas tingi. love u ganjar. you can make indonesia greater...lanjutkan apa yg sdh di mulai jokowi...❤",Pemimpin bangsa untuk Indonesia maju
prabowo karakter gagasan indonesia emas nya yang paling lengkap & menyeluruh serta khas 🇮🇩‼️,Pemimpin bangsa untuk Indonesia maju
"bumi dan air dikuasai oleh negara... nikel dikuasai china & emas dikuasai amerika., wkwkwk... 😀😀

nkri =. negara kacau republik indonesia.
semoga pak prabowo & partai gelora  yg menang di 2024",Pemimpin bangsa untuk Indonesia maju
"bingung antara anies atau prabowo. anies cerdas, terstruktur, realistis. tapi indonesia butuh yg tegas kayak prabowo. gimana kalo pak anies sm prabowo gabung aja?",Pemimpin bangsa untuk Indonesia maju
maf pak prabowo saya penasaran dengan paparan anda untuk indonesia ternyata ngak nyambung,Pemimpin bangsa untuk Indonesia maju
mau ngutang lagi mas wowo bilang hutang negara indonesia terendah didunia 39% dibanding dg india 60% . ini melanjutkan tuanmu sekarang.,Pemimpin bangsa untuk Indonesia maju
"pak prabowo yang paling tulus untuk indonesia, kl mau pinter cari expert aja pak kl sudah jd presiden… kl terlalu pinter jatuhnya nanti jadi koruptor. kalau bohong susah ketangkepnya, terlalu pinter polane",Pemimpin bangsa untuk Indonesia maju
prabowo untuk indonesia,Pemimpin bangsa untuk Indonesia maju
"indonesia sudah maju dan masyarakatnya sdh bnyk yg sdr berfikiran lbh baik, dan satnya indonesia harus di hormati dan di takuti oleh bangsa luar dgn cara pemimpinya macan asia prabowo subianto",Pemimpin bangsa untuk Indonesia maju
prabowo untuk indonesia,Pemimpin bangsa untuk Indonesia maju
"al in untuk presiden ri bapak prabowo subianto indonesia maju, indonesia jaya 💪🏻💯 indonesia harus berdiri di bawah kaki sendiri, indonesia mampu membuat bahan pangan dan swasembada lain nya di negara sendiri tanpa impor dari negara lain bismilah indonesia emas 2025 💪🏻💯",Pemimpin bangsa untuk Indonesia maju
"anies selalu pandai berkata-kata😂😂😂... binekatungalika katanya tapi waktu pilgub dki mendukung intoleransi, politik identitas.. ingat indonesia hampir terpecah belah krn pilgub dki,, beruntunglah prabowo legowo dan ikut menenangkan agar indonesia tidak terpecah-belah dgn merendahkan dirinya utk mau membantu presiden jokowi.... #ingatindonesiahampirpecahbelah",Pemimpin bangsa untuk Indonesia maju
"udah waktunya indonesia membangun sdm, masa pak jokowi membangun integrasi atau pembangunan dan sedikit kurang mengenai sdm sekarang sudah waktunya untuk meningkatkan sdm bukan fokus ke pembangunan dan sda terus menerus, intinya dasar untuk memajukan sdm udah ada tingal gaspol fokus sdm tanpa melupakan sda dan pembangunan",Pemimpin bangsa untuk Indonesia maju
"jgn salah pilih calon pres untuk 2024, sy ingin visi misi calon pres 2024 yg akan dtng, sy pgn memiliki pemimpin yg memperhatikan rakyat nya, jangn bikin menderita rakyatnya, jgn bikin susah rakyatnya, jadi lah pemimpin yg bijaksana cinta tanah air bukan dr keberanian nya tp ketulusan hati dan jiwa raga nya kpd rakyat indonesia, tolong jd lah presiden yg keterbukan untuk rakyat nya untuk brni tegas terhadap negara asing yg ingin menguasai ngri ini, termasuk orang china yg ad di indonesia tolong pulangkan ke rmh nya jgn jadikan negara tungal ika ini dikuasai oleh orang orang china hmpir semua perusahan² alat2 militer, elektronik made in china, yg brand lokal bnr2 tengelam dlm di negeri nya sendiri, sy butuh pemimpin yg amanah jujur terbuka kpda rkyat dan memiliki jiwa rasionalisme pd negri ini jgn calon pres mementingkan untuk urusan pribadi memiliki sebuah jabatan aja tp sy pgn calon pres ada keterbukan pd rakyatnya, jgn negara ini maju krna bnyk hutangnya ke negara asing, indonesia ini negri terkaya dunia cm lupa kita untuk bersyukur sm maha pencipta akhirnya kita lalai tdk bisa menfatkn kekayan sda, sdm ini negeri sendiri, untuk calon pres tolong batalkan pembangunan ikn di kalimantan, kalimantan ini paru paru dunia jgn manusia merusak nya, padahal indonesia sudah maju sudah makmur apalagi yg mau di bangun kami cinta tanah air ini sejak lahir, sakhirnya kita meminta bantuan ke negara asing meminjam uang triliunan pgn negri maju dgn cara meminjam uang smpe sat ini, hal yg konyol menurut sy pencapaian ap hasil pinjaman uang itu, apakah ada hasil yg memuaskan yg telah dibgn oleh negara hasil uang pinjaman, akhirnya kami yg di perbudak oleh negara asing",Pemimpin bangsa untuk Indonesia maju
"ganjar & prabowo = ide nya normatif = indonesia gak bakal kemana2 alias akan tetap sama saja.
anies = ide perubahan nya luar biasa = indonesia akan menjadi lebih baik dan sejahtera",Pemimpin bangsa untuk Indonesia maju
al in prabowo siapapun wakilnya. indonesia emas 2045 🇮🇩🇮🇩🇮🇩🇮🇩❤️ bersama koalisi indonesia maju,Pemimpin bangsa untuk Indonesia maju
sama saja otak nya sama jokowi ..hanya tergantung dr investasi .bukan mengelola kekayan indonesia yg di kembangan .agar bukan negara lain yg investasi tapi nkri yg bisa investasi ke luar .,Pemimpin bangsa untuk Indonesia maju
sunguh menyedihkan jika presiden indonesia adalah anies atau prabowo.. kedua nya tidak memiliki konsep yang jelas dalam membangun indonesia.. hanya teori yang di awang awang saja,Pemimpin bangsa untuk Indonesia maju
prabowo adalah payung atau tameng indonesia dari luar negeri,Pemimpin bangsa untuk Indonesia maju
"bapak prabowo smoga menang ya, untuk indonesia lebih maju❤",Pemimpin bangsa untuk Indonesia maju
"bapak prabowo semangat untuk indonesia, refleksi yg sempurna 👍🇮🇩",Pemimpin bangsa untuk Indonesia maju
bgtu keras dan kukuh pengabdian serta keinginan beliau mnjadikan indonesia menjadi negara yg makmur brvo pak prabowo,Pemimpin bangsa untuk Indonesia maju
"pak prabowo yang pantang menyerah untuk memajukan indonesia, lanjutkan pak prabowo...",Pemimpin bangsa untuk Indonesia maju
"penilaian 3  capres,
1 ganjar pranowo
2 anis
3 prabowo.
gagasan pak ganjar untuk kemajuan indoneaia lebih jelas dan tegas,
berbanding dengan anis yg punya misi perubahan tp tdk jelas perubahan yg di bawa,
prabowo terkesan sangat mengekor keberhasilan pak jokowi,dan sangat rerlihat tertingal di bandingkan dua capres yg lain.",Pemimpin bangsa untuk Indonesia maju
era jokowi aku banga sebagai bangsa indonesia. khawatir ntar jadi minder lagi kalo prabowo presiden. ganjar pilihanku.,Pemimpin bangsa untuk Indonesia maju
"pak anies menang telak disini, tanpa mengurangi rasa hormat dengan pa ganjar dan pa prabowo, gagasan nya lebih masuk diakal untuk indonesia maju, semoga bualn depan diadakan lagi seperti ini biar kita bisa menilai sampai mana gagasan gagasan keberlanjutan nya",Pemimpin bangsa untuk Indonesia maju
"dari ketiga calon yang paling masuk gagasanya cuma pak anies, pak ganjar terlalu njlimet muter-muter ngomongnya, pak prabowo cuma dapet emosinya aja

dan yang paling setuju gagasan tentang pendidikan pak , terutama untuk netizen indonesia 😅",Pemimpin bangsa untuk Indonesia maju
"ewako pak prabowo..calon pemimpin indonesia yg kuat,tegas jg di segani di berbagai negara.",Pemimpin bangsa untuk Indonesia maju
"al in 1000% prabowo seluruh indonesia..
2024 presiden ku prabowo",Pemimpin bangsa untuk Indonesia maju
prabowo subianto wibawanya indonesia,Pemimpin bangsa untuk Indonesia maju
"prabowo, sosok yg sangat tulus mencintai indonesia, terharu dan merinding denger refleksi beliau ❤",Pemimpin bangsa untuk Indonesia maju
"dari 3 pemaparan capres 3 org ini anies mnjwab smua dgn tenang seakan lepas dan cerdas dalam mnjwab pertnyan mba nana, dosen dan mahasiswa, pak ganjar msh berhati-hati dalam mnyampaikan gagasan karena ""terbelengu"" dgn partai dan pemerintah 
pak prabowo masih mengebu-gebu dalam presentasi karna darah nya mengalir indonesia bget,mungkin karena didikan militer  tpi jawaban² dri hasil pertanyan sprti krg jelas dan masuk akal, 
tqpi mudah² an nanti smua di imbangi dgn cawapres nya agar sepemikiran dgn capresnya
asal jgn kata pandji 
koalisi maju jilid 2 tapi yg ada orgnya cuma presiden sma opung..",Pemimpin bangsa untuk Indonesia maju
